tradingDate,ric,change,percentageChange,lastPrice,totalReturn,fullPrice,netPrice
20220317,.CDCGBI,-0.04,0.0,181.9202,181.9202,111.3337,102.0798
20220318,.CDCGBI,0.122,0.1,182.042,182.042,111.4027,102.1388
20220321,.CDCGBI,0.092,0.1,182.1339,182.1339,111.4355,102.1595
20220322,.CDCGBI,-0.064,0.0,182.0695,182.0695,111.3679,102.112
20220323,.CDCGBI,0.014,0.0,182.083,182.083,111.3663,102.1092
20220324,.CDCGBI,0.019,0.0,182.1023,182.1023,111.3436,102.1096
20220325,.CDCGBI,0.051,0.0,182.1534,182.1534,111.3495,102.1282
20220328,.CDCGBI,0.124,0.1,182.2773,182.2773,111.4072,102.1672
20220329,.CDCGBI,0.007,0.0,182.2846,182.2846,111.4058,102.1608
20220330,.CDCGBI,0.099,0.1,182.3835,182.3835,111.4582,102.2068
20220331,.CDCGBI,0.071,0.0,182.4547,182.4547,111.4996,102.2368
20220401,.CDCGBI,0.089,0.0,182.5436,182.5436,111.5482,102.2769
20220402,.CDCGBI,0.0,0.0,182.6724,182.6724,111.6244,102.3398
20220406,.CDCGBI,0.146,0.1,182.8181,182.8181,111.699,102.3805
20220407,.CDCGBI,0.163,0.1,182.981,182.981,111.7979,102.4627
20220408,.CDCGBI,0.125,0.1,183.1057,183.1057,111.8617,102.5232
20220411,.CDCGBI,0.064,0.0,183.1696,183.1696,111.8639,102.528
20220412,.CDCGBI,0.014,0.0,183.1833,183.1833,111.8372,102.5252
20220413,.CDCGBI,0.07,0.0,183.2535,183.2535,111.8698,102.5546
20220414,.CDCGBI,0.123,0.1,183.3764,183.3764,111.934,102.6141
20220415,.CDCGBI,0.046,0.0,183.4224,183.4224,111.9545,102.6298
20220418,.CDCGBI,-0.054,0.0,183.3689,183.3689,111.8986,102.5675
20220419,.CDCGBI,-0.049,0.0,183.32,183.32,111.8607,102.5291
20220420,.CDCGBI,-0.015,0.0,183.3055,183.3055,111.8468,102.5103
20220421,.CDCGBI,0.037,0.0,183.3426,183.3426,111.8506,102.5208
20220422,.CDCGBI,0.041,0.0,183.3837,183.3837,111.8646,102.5337
20220425,.CDCGBI,0.085,0.0,183.469,183.469,111.9039,102.5507
20220426,.CDCGBI,0.055,0.0,183.524,183.524,111.9096,102.5714
20220427,.CDCGBI,0.038,0.0,183.5617,183.5617,111.9269,102.5824
20220428,.CDCGBI,0.003,0.0,183.565,183.565,111.9142,102.5737
20220429,.CDCGBI,0.0,0.0,183.6293,183.6293,111.9386,102.5998
20220505,.CDCGBI,0.132,0.1,183.7609,183.7609,112.0074,102.6115
20220506,.CDCGBI,0.034,0.0,183.7948,183.7948,112.0211,102.6202
20220509,.CDCGBI,0.109,0.1,183.9041,183.9041,112.0827,102.6508
20220510,.CDCGBI,0.109,0.1,184.0127,184.0127,112.1263,102.7019
20220511,.CDCGBI,0.102,0.1,184.1143,184.1143,112.1832,102.7492
20220512,.CDCGBI,0.064,0.0,184.1782,184.1782,112.22,102.775
20220513,.CDCGBI,0.119,0.1,184.2972,184.2972,112.2761,102.8321
20220516,.CDCGBI,0.066,0.0,184.3636,184.3636,112.2829,102.8383
20220517,.CDCGBI,0.079,0.0,184.4428,184.4428,112.3306,102.8727
20220518,.CDCGBI,0.086,0.0,184.529,184.529,112.3631,102.9112
20220519,.CDCGBI,0.062,0.0,184.5912,184.5912,112.3914,102.936
20220520,.CDCGBI,0.054,0.0,184.6456,184.6456,112.4217,102.9564
20220523,.CDCGBI,0.164,0.1,184.81,184.81,112.5056,103.0183
20220524,.CDCGBI,0.04,0.0,184.8495,184.8495,112.5257,103.0302
20220525,.CDCGBI,0.022,0.0,184.8714,184.8714,112.5177,103.0321
20220526,.CDCGBI,0.151,0.1,185.0225,185.0225,112.6067,103.1075
20220527,.CDCGBI,0.056,0.0,185.0789,185.0789,112.5984,103.1291
20220530,.CDCGBI,-0.009,0.0,185.0702,185.0702,112.5679,103.0926
20220531,.CDCGBI,-0.101,-0.1,184.9691,184.9691,112.4973,103.0247
20220601,.CDCGBI,-0.091,0.0,184.8779,184.8779,112.4276,102.9625
20220602,.CDCGBI,0.0,0.0,184.8162,184.8162,112.3857,102.9171
20220606,.CDCGBI,-0.069,0.0,184.7477,184.7477,112.3207,102.8364
20220607,.CDCGBI,-0.032,0.0,184.7158,184.7158,112.2984,102.8079
20220608,.CDCGBI,0.029,0.0,184.7448,184.7448,112.316,102.8138
20220609,.CDCGBI,0.07,0.0,184.8147,184.8147,112.3422,102.843
20220610,.CDCGBI,0.02,0.0,184.835,184.835,112.3511,102.844
20220613,.CDCGBI,0.042,0.0,184.877,184.877,112.357,102.8364
20220614,.CDCGBI,0.01,0.0,184.8869,184.8869,112.3605,102.8315
20220615,.CDCGBI,-0.01,0.0,184.8768,184.8768,112.3416,102.8154
20220616,.CDCGBI,-0.006,0.0,184.8705,184.8705,112.3359,102.8013
20220617,.CDCGBI,0.039,0.0,184.909,184.909,112.3291,102.8126
20220620,.CDCGBI,0.01,0.0,184.9189,184.9189,112.2822,102.7869
20220621,.CDCGBI,0.002,0.0,184.9212,184.9212,112.2741,102.7777
20220622,.CDCGBI,0.031,0.0,184.9517,184.9517,112.2866,102.7846
20220623,.CDCGBI,0.063,0.0,185.0149,185.0149,112.3239,102.8099
20220624,.CDCGBI,-0.037,0.0,184.9781,184.9781,112.2978,102.7786
20220627,.CDCGBI,-0.017,0.0,184.9614,184.9614,112.2818,102.7377
20220628,.CDCGBI,-0.065,0.0,184.8969,184.8969,112.242,102.6907
20220629,.CDCGBI,0.055,0.0,184.9517,184.9517,112.2699,102.7112
20220630,.CDCGBI,0.018,0.0,184.9694,184.9694,112.2723,102.7108
20220701,.CDCGBI,0.074,0.0,185.043,185.043,112.317,102.742
20220704,.CDCGBI,0.048,0.0,185.0911,185.0911,112.3383,102.7381
20220705,.CDCGBI,-0.02,0.0,185.0709,185.0709,112.2996,102.7163
20220706,.CDCGBI,0.014,0.0,185.0844,185.0844,112.3064,102.7136
20220707,.CDCGBI,0.021,0.0,185.1051,185.1051,112.3158,102.7149
20220708,.CDCGBI,0.033,0.0,185.1378,185.1378,112.3327,102.723
20220711,.CDCGBI,0.099,0.1,185.2366,185.2366,112.3531,102.7477
20220712,.CDCGBI,0.093,0.1,185.33,185.33,112.4046,102.79
20220713,.CDCGBI,0.085,0.0,185.4152,185.4152,112.4429,102.8278
20220714,.CDCGBI,0.102,0.1,185.5172,185.5172,112.4998,102.8751
20220715,.CDCGBI,0.09,0.0,185.6072,185.6072,112.531,102.9156
20220718,.CDCGBI,,,,185.7282,112.5784,102.9528
20220719,.CDCGBI,,,,185.7937,112.6106,102.9794
20220720,.CDCGBI,,,,185.8741,112.6309,103.0145
20220721,.CDCGBI,,,,185.9716,112.6836,103.0592
20220722,.CDCGBI,,,,186.0301,112.7112,103.0819
20220725,.CDCGBI,,,,186.1346,112.7087,103.1099
20220726,.CDCGBI,,,,186.23,112.7358,103.1534
20220727,.CDCGBI,,,,186.3002,112.7658,103.1827
20220728,.CDCGBI,,,,186.3167,112.7639,103.1817
20220729,.CDCGBI,,,,186.4446,112.8311,103.2436
20220801,.CDCGBI,,,,186.6991,112.9532,103.3559
20220802,.CDCGBI,,,,186.8582,113.0481,103.4351
20220803,.CDCGBI,,,,186.9441,113.0926,103.4732
20220804,.CDCGBI,,,,187.1017,113.1852,103.5516
20220805,.CDCGBI,,,,187.1132,113.1814,103.5477
20220808,.CDCGBI,,,,187.1446,113.1826,103.5345
20220809,.CDCGBI,,,,187.0765,113.1312,103.4858
20220810,.CDCGBI,,,,187.0808,113.1267,103.478
20220811,.CDCGBI,,,,187.0961,113.1308,103.4763
20220812,.CDCGBI,,,,187.1215,113.1362,103.4802
20220815,.CDCGBI,,,,187.4811,113.3147,103.6517
20220816,.CDCGBI,,,,187.7723,113.486,103.8054
20220817,.CDCGBI,,,,187.8308,113.5038,103.828
20220818,.CDCGBI,,,,187.9613,113.5694,103.8912
20220819,.CDCGBI,,,,188.095,113.6263,103.9562
20220822,.CDCGBI,,,,188.1691,113.6272,103.967
20220823,.CDCGBI,,,,188.1083,113.5642,103.9225
20220824,.CDCGBI,,,,188.104,113.5545,103.9097
20220825,.CDCGBI,,,,187.9775,113.4694,103.8282
20220826,.CDCGBI,,,,187.918,113.4161,103.7843
20220829,.CDCGBI,,,,187.9562,113.4083,103.775
20220830,.CDCGBI,,,,188.0337,113.4471,103.8084
20220831,.CDCGBI,,,,188.0631,113.4623,103.8146
20220901,.CDCGBI,,,,188.154,113.5023,103.8553
20220902,.CDCGBI,,,,188.1675,113.502,103.8527
20220905,.CDCGBI,,,,188.3244,113.5692,103.91
20220906,.CDCGBI,,,,188.4217,113.6151,103.9543
20220907,.CDCGBI,,,,188.4486,113.6314,103.9592
20220908,.CDCGBI,,,,188.4832,113.6407,103.9684
20220909,.CDCGBI,,,,188.4963,113.6461,103.9655
20220913,.CDCGBI,,,,188.5527,113.6276,103.9562
20220914,.CDCGBI,,,,188.5477,113.6231,103.9432
20220915,.CDCGBI,,,,188.5684,113.6259,103.9446
20220916,.CDCGBI,,,,188.571,113.6009,103.9358
20220919,.CDCGBI,,,,188.5972,113.5673,103.9198
20220920,.CDCGBI,,,,188.61,113.5682,103.9168
20220921,.CDCGBI,,,,188.6715,113.5973,103.941
20220922,.CDCGBI,,,,188.6666,113.5755,103.928
20220923,.CDCGBI,,,,188.7022,113.5884,103.9378
20220926,.CDCGBI,,,,188.6732,113.5069,103.8908
20220927,.CDCGBI,,,,188.64,113.4732,103.8619
20220928,.CDCGBI,,,,188.6208,113.456,103.8409
20220929,.CDCGBI,,,,188.5695,113.4236,103.8019
20220930,.CDCGBI,,,,188.4852,113.3701,103.7444
20221010,.CDCGBI,,,,188.6097,113.4306,103.712
20221011,.CDCGBI,,,,188.7058,113.4867,103.7555
20221012,.CDCGBI,,,,188.7464,113.4912,103.768
20221013,.CDCGBI,,,,188.7955,113.5075,103.7852
20221014,.CDCGBI,,,,188.9294,113.5577,103.8499
20221017,.CDCGBI,,,,189.0373,113.5315,103.8796
20221018,.CDCGBI,,,,189.1008,113.5665,103.9048
20221019,.CDCGBI,,,,189.1349,113.5851,103.9137
20221020,.CDCGBI,,,,189.1332,113.5797,103.9026
20221021,.CDCGBI,,,,189.1501,113.5661,103.9018
20221024,.CDCGBI,,,,189.2218,113.5747,103.9113
20221025,.CDCGBI,,,,189.2068,113.5608,103.8927
20221026,.CDCGBI,,,,189.2067,113.5541,103.8824
20221027,.CDCGBI,,,,189.2557,113.5542,103.8996
20221028,.CDCGBI,,,,189.3037,113.5726,103.9162
20221031,.CDCGBI,,,,189.4339,113.6195,103.9584
20221101,.CDCGBI,,,,189.3563,113.5368,103.9051
20221102,.CDCGBI,,,,189.2846,113.4903,103.8551
20221103,.CDCGBI,,,,189.3082,113.5012,103.8582
20221104,.CDCGBI,,,,189.2158,113.4378,103.7966
20221107,.CDCGBI,,,,189.2525,113.4208,103.7868
20221108,.CDCGBI,,,,189.1858,113.3808,103.7396
20221109,.CDCGBI,,,,189.1362,113.3147,103.7018
20221110,.CDCGBI,,,,189.0878,113.2685,103.6648
20221111,.CDCGBI,,,,188.8821,113.1287,103.5401
20221114,.CDCGBI,,,,188.1066,112.6335,103.0779
20221115,.CDCGBI,,,,187.9413,112.5223,102.9758
20221116,.CDCGBI,,,,187.6634,112.3471,102.8109
20221117,.CDCGBI,,,,187.5838,112.2971,102.7565
20221118,.CDCGBI,,,,187.5846,112.2843,102.7468
20221121,.CDCGBI,,,,187.7007,112.3026,102.7813
20221122,.CDCGBI,,,,187.696,112.2895,102.7685
20221123,.CDCGBI,,,,187.7604,112.3058,102.7943
20221124,.CDCGBI,,,,188.0046,112.4445,102.9202
20221125,.CDCGBI,,,,187.9185,112.3787,102.8622
20221128,.CDCGBI,,,,187.8402,112.299,102.7883
20221129,.CDCGBI,,,,187.4685,112.0637,102.5711
20221130,.CDCGBI,,,,187.3682,111.9977,102.5051
20221201,.CDCGBI,,,,187.3238,111.9577,102.4704
20221202,.CDCGBI,,,,187.3439,111.9637,102.4714
20221205,.CDCGBI,,,,187.3072,111.9008,102.4208
20221206,.CDCGBI,,,,187.1406,111.7973,102.3182
20221207,.CDCGBI,,,,186.9631,111.6763,102.2096
20221208,.CDCGBI,,,,186.974,111.6652,102.2056
20221209,.CDCGBI,,,,186.8955,111.5992,102.1519
20221212,.CDCGBI,,,,186.8047,111.5054,102.0712
20221213,.CDCGBI,,,,186.4569,111.2758,101.8681
20221214,.CDCGBI,,,,186.3823,111.2234,101.8166
20221215,.CDCGBI,,,,186.4072,111.2361,101.8203
20221216,.CDCGBI,,,,186.4044,111.2246,101.8087
20221219,.CDCGBI,,,,186.538,111.2914,101.8525
20221220,.CDCGBI,,,,186.5979,111.313,101.8756
20221221,.CDCGBI,,,,186.5881,111.3035,101.86
20221222,.CDCGBI,,,,186.7094,111.3721,101.9173
20221223,.CDCGBI,,,,186.8805,111.473,102.0021
20221226,.CDCGBI,,,,186.9628,111.5117,102.0174
20221227,.CDCGBI,,,,186.9979,111.5277,102.0268
20221228,.CDCGBI,,,,187.0459,111.5444,102.0433
20221229,.CDCGBI,,,,187.2368,111.6506,102.1392
20221230,.CDCGBI,,,,187.3068,111.6905,102.1679
20230103,.CDCGBI,,,,187.5476,111.8245,102.2609
20230104,.CDCGBI,,,,187.7801,111.9626,102.3794
20230105,.CDCGBI,,,,188.0227,112.1056,102.5035
20230106,.CDCGBI,,,,188.0027,112.0917,102.4824
20230109,.CDCGBI,,,,188.0588,112.1166,102.4832
20230110,.CDCGBI,,,,187.8983,112.0144,102.3844
20230111,.CDCGBI,,,,187.8427,111.9746,102.3436
20230112,.CDCGBI,,,,187.8773,111.9943,102.3527
20230113,.CDCGBI,,,,187.8304,111.9613,102.3167
20230116,.CDCGBI,,,,187.7771,111.8971,102.257
20230117,.CDCGBI,,,,187.6991,111.8276,102.2038
20230118,.CDCGBI,,,,187.6056,111.7606,102.1421
20230119,.CDCGBI,,,,187.6522,111.7842,102.1578
20230120,.CDCGBI,,,,187.5999,111.7173,102.1188
20230130,.CDCGBI,,,,187.8187,111.7246,102.1392
20230131,.CDCGBI,,,,187.8639,111.7513,102.1542
20230201,.CDCGBI,,,,187.8803,111.7469,102.1532
20230202,.CDCGBI,,,,187.8638,111.7365,102.134
20230203,.CDCGBI,,,,187.9717,111.8004,102.1835
20230206,.CDCGBI,,,,188.0535,111.8443,102.1985
20230207,.CDCGBI,,,,188.0898,111.8643,102.2085
20230208,.CDCGBI,,,,188.1476,111.8982,102.2304
20230209,.CDCGBI,,,,188.2239,111.9347,102.2624
20230210,.CDCGBI,,,,188.274,111.9616,102.28
20230213,.CDCGBI,,,,188.3751,112.008,102.3056
20230214,.CDCGBI,,,,188.4441,112.0486,102.3337
20230215,.CDCGBI,,,,188.5007,112.0809,102.3549
20230216,.CDCGBI,,,,188.5889,112.1333,102.3934
20230217,.CDCGBI,,,,188.6369,112.1473,102.4099
20230220,.CDCGBI,,,,188.6322,112.1299,102.3772
20230221,.CDCGBI,,,,188.5943,112.0999,102.3462
20230222,.CDCGBI,,,,188.6006,112.0991,102.3397
20230223,.CDCGBI,,,,188.6003,112.0764,102.3294
20230224,.CDCGBI,,,,188.6151,112.0815,102.3276
20230227,.CDCGBI,,,,188.6526,112.0671,102.3181
20230228,.CDCGBI,,,,188.6359,112.0516,102.2989
20230301,.CDCGBI,,,,188.6726,112.0618,102.309
20230302,.CDCGBI,,,,188.6794,112.0625,102.3027
20230303,.CDCGBI,,,,188.667,112.0513,102.2859
20230306,.CDCGBI,,,,188.8439,112.1447,102.3532
20230307,.CDCGBI,,,,188.8655,112.1548,102.3551
20230308,.CDCGBI,,,,188.9455,112.1848,102.3891
20230309,.CDCGBI,,,,189.011,112.2218,102.4151
20230310,.CDCGBI,,,,189.0732,112.246,102.4393
20230313,.CDCGBI,,,,189.131,112.2573,102.4411
20230314,.CDCGBI,,,,189.1718,112.2756,102.4536
20230315,.CDCGBI,,,,189.2396,112.3029,102.4809
20230316,.CDCGBI,,,,189.2909,112.3313,102.4991
20230317,.CDCGBI,,,,189.3892,112.3781,102.5432
20230320,.CDCGBI,,,,189.4838,112.4093,102.5652
20230321,.CDCGBI,,,,189.5662,112.4493,102.6005
20230322,.CDCGBI,,,,189.6307,112.4731,102.626
20230323,.CDCGBI,,,,189.6208,112.4556,102.6106
20230324,.CDCGBI,,,,189.6112,112.4181,102.5953
20230327,.CDCGBI,,,,189.697,112.4367,102.6125
20230328,.CDCGBI,,,,189.726,112.4512,102.6184
20230329,.CDCGBI,,,,189.7539,112.4602,102.6237
20230330,.CDCGBI,,,,189.7689,112.4643,102.622
20230331,.CDCGBI,,,,189.854,112.5136,102.6588
20230403,.CDCGBI,,,,189.9301,112.5341,102.6706
20230404,.CDCGBI,,,,189.9752,112.5608,102.6854
20230406,.CDCGBI,,,,190.0374,112.5911,102.6995
20230407,.CDCGBI,,,,190.0429,112.594,102.6925
20230410,.CDCGBI,,,,190.1463,112.6338,102.7193
20230411,.CDCGBI,,,,190.2489,112.6655,102.7656
20230412,.CDCGBI,,,,190.2952,112.6705,102.781
20230413,.CDCGBI,,,,190.3672,112.7043,102.8106
20230414,.CDCGBI,,,,190.4112,112.7202,102.8247
20230417,.CDCGBI,,,,190.4863,112.7499,102.836
20230418,.CDCGBI,,,,190.5816,112.8015,102.8782
20230419,.CDCGBI,,,,190.6386,112.8287,102.8996
20230420,.CDCGBI,,,,190.7195,112.8703,102.934
20230421,.CDCGBI,,,,190.788,112.8885,102.9616
20230424,.CDCGBI,,,,190.964,112.9754,103.0282
20230425,.CDCGBI,,,,190.9842,112.9872,103.0293
20230426,.CDCGBI,,,,191.0476,113.0091,103.0542
20230427,.CDCGBI,,,,191.2291,113.11,103.1439
20230428,.CDCGBI,,,,191.2685,113.1186,103.1555
20230504,.CDCGBI,,,,191.56,113.2689,103.2554
20230505,.CDCGBI,,,,191.7614,113.3854,103.3557
20230508,.CDCGBI,,,,191.8679,113.4373,103.3842
20230509,.CDCGBI,,,,191.9272,113.4724,103.4067
20230510,.CDCGBI,,,,192.0834,113.5537,103.4823
20230511,.CDCGBI,,,,192.2767,113.6581,103.5782
20230512,.CDCGBI,,,,192.2836,113.6607,103.5721
20230515,.CDCGBI,,,,192.3333,113.6361,103.5694
20230516,.CDCGBI,,,,192.3421,113.6413,103.5643
20230517,.CDCGBI,,,,192.3107,113.6221,103.5372
20230518,.CDCGBI,,,,192.2857,113.5855,103.5135
20230519,.CDCGBI,,,,192.3162,113.5935,103.5203
20230522,.CDCGBI,,,,192.3965,113.6247,103.5344
20230523,.CDCGBI,,,,192.5267,113.6971,103.5958
20230524,.CDCGBI,,,,192.58,113.7232,103.615
20230525,.CDCGBI,,,,192.605,113.7129,103.6188
20230526,.CDCGBI,,,,192.61,113.7062,103.6116
20230529,.CDCGBI,,,,192.6564,113.6725,103.6072
20230530,.CDCGBI,,,,192.6905,113.6904,103.6159
20230531,.CDCGBI,,,,192.7335,113.7061,103.6296
20230601,.CDCGBI,,,,192.8038,113.7296,103.658
20230602,.CDCGBI,,,,192.7688,113.7061,103.629
20230605,.CDCGBI,,,,192.8445,113.7341,103.6407
20230606,.CDCGBI,,,,192.8881,113.7581,103.6546
20230607,.CDCGBI,,,,192.9601,113.798,103.684
20230608,.CDCGBI,,,,193.0113,113.8276,103.7021
20230609,.CDCGBI,,,,193.0638,113.8435,103.7208
20230612,.CDCGBI,,,,193.1732,113.8832,103.7509
20230613,.CDCGBI,,,,193.3858,114.0051,103.8571
20230614,.CDCGBI,,,,193.4864,114.0613,103.9022
20230615,.CDCGBI,,,,193.4641,114.0363,103.8801
20230616,.CDCGBI,,,,193.3361,113.9483,103.8004
20230619,.CDCGBI,,,,193.2253,113.8075,103.7102
20230620,.CDCGBI,,,,193.1898,113.7815,103.6809
20230621,.CDCGBI,,,,193.2191,113.7918,103.6871
20230626,.CDCGBI,,,,193.309,113.8291,103.6867
20230627,.CDCGBI,,,,193.2731,113.8034,103.6572
20230628,.CDCGBI,,,,193.2792,113.8035,103.6507
20230629,.CDCGBI,,,,193.3467,113.8308,103.6777
20230630,.CDCGBI,,,,193.3951,113.8534,103.6942
20230703,.CDCGBI,,,,193.4953,113.904,103.7193
20230704,.CDCGBI,,,,193.543,113.932,103.7354
20230705,.CDCGBI,,,,193.5828,113.9367,103.7472
20230706,.CDCGBI,,,,193.6317,113.9624,103.764
20230707,.CDCGBI,,,,193.6945,113.9964,103.7884
20230711,.CDCGBI,,,,193.854,114.0493,103.8359
20230712,.CDCGBI,,,,193.9278,114.0882,103.8663
20230713,.CDCGBI,,,,193.9766,114.1055,103.883
20230714,.CDCGBI,,,,193.983,114.1041,103.8767
20230717,.CDCGBI,,,,194.0514,114.1009,103.8844
20230718,.CDCGBI,0.055,0.0,194.106,194.106,114.1192,103.9044
20230719,.CDCGBI,0.075,0.0,194.1812,194.1812,114.1519,103.9355
20230720,.CDCGBI,0.029,0.0,194.2103,194.2103,114.1471,103.9415
20230721,.CDCGBI,0.067,0.0,194.2773,194.2773,114.1794,103.9682
20230724,.CDCGBI,0.125,0.1,194.4024,194.4024,114.233,104.0069
20230725,.CDCGBI,-0.162,-0.1,194.2402,194.2402,114.1144,103.9087
20230726,.CDCGBI,-0.056,0.0,194.1845,194.1845,114.0588,103.8685
20230727,.CDCGBI,0.095,0.0,194.2793,194.2793,114.1024,103.9103
20230728,.CDCGBI,0.061,0.0,194.3401,194.3401,114.1265,103.9336
20230731,.CDCGBI,-0.012,0.0,194.3279,194.3279,114.0881,103.8976
20230801,.CDCGBI,0.037,0.0,194.3649,194.3649,114.0918,103.9078
20230802,.CDCGBI,0.081,0.0,194.446,194.446,114.1375,103.9421
20230803,.CDCGBI,0.097,0.0,194.5432,194.5432,114.1902,103.985
20230804,.CDCGBI,0.038,0.0,194.5813,194.5813,114.21,103.996
20230807,.CDCGBI,0.096,0.0,194.6776,194.6776,114.2554,104.0189
20230808,.CDCGBI,0.066,0.0,194.7435,194.7435,114.2831,104.0449
20230809,.CDCGBI,0.032,0.0,194.7753,194.7753,114.2825,104.0523
20230810,.CDCGBI,0.037,0.0,194.8119,194.8119,114.2982,104.0624
20230811,.CDCGBI,0.055,0.0,194.8672,194.8672,114.3246,104.0827
20230814,.CDCGBI,0.136,0.1,195.0033,195.0033,114.3741,104.1272
20230815,.CDCGBI,0.354,0.2,195.3574,195.3574,114.5773,104.3096
20230816,.CDCGBI,0.163,0.1,195.5203,195.5203,114.6692,104.3883
20230817,.CDCGBI,0.097,0.0,195.6177,195.6177,114.7076,104.4314
20230818,.CDCGBI,0.109,0.1,195.7266,195.7266,114.7637,104.4807
20230821,.CDCGBI,0.235,0.1,195.9619,195.9619,114.8703,104.5791
20230822,.CDCGBI,0.099,0.1,196.0605,196.0605,114.898,104.6229
20230823,.CDCGBI,0.05,0.0,196.1109,196.1109,114.9111,104.6404
20230824,.CDCGBI,0.036,0.0,196.1472,196.1472,114.9278,104.6504
20230825,.CDCGBI,-0.026,0.0,196.1211,196.1211,114.9036,104.6265
20230828,.CDCGBI,-0.075,0.0,196.0464,196.0464,114.8219,104.5566
20230829,.CDCGBI,-0.039,0.0,196.0078,196.0078,114.7961,104.5259
20230830,.CDCGBI,-0.046,0.0,195.9615,195.9615,114.7614,104.4909
20230831,.CDCGBI,0.025,0.0,195.9869,195.9869,114.7725,104.495
20230901,.CDCGBI,-0.032,0.0,195.9552,195.9552,114.7359,104.4681
20230904,.CDCGBI,-0.216,-0.1,195.7395,195.7395,114.5971,104.3221
20230905,.CDCGBI,-0.093,0.0,195.6467,195.6467,114.52,104.2621
20230906,.CDCGBI,-0.152,-0.1,195.4948,195.4948,114.4198,104.1702
20230907,.CDCGBI,-0.205,-0.1,195.2903,195.2903,114.3,104.0498
20230908,.CDCGBI,-0.132,-0.1,195.1584,195.1584,114.2155,103.9687
20230911,.CDCGBI,-0.127,-0.1,195.0314,195.0314,114.1114,103.8707
20230912,.CDCGBI,0.041,0.0,195.0725,195.0725,114.1179,103.8832
20230913,.CDCGBI,0.092,0.0,195.164,195.164,114.168,103.923
20230914,.CDCGBI,0.083,0.0,195.247,195.247,114.2147,103.9582
20230915,.CDCGBI,0.02,0.0,195.2672,195.2672,114.2182,103.9594
20230918,.CDCGBI,-0.046,0.0,195.2216,195.2216,114.149,103.9054
20230919,.CDCGBI,-0.031,0.0,195.1911,195.1911,114.1013,103.8792
20230920,.CDCGBI,0.007,0.0,195.1983,195.1983,114.0995,103.8733
20230921,.CDCGBI,0.011,0.0,195.2093,195.2093,114.0923,103.8696
20230922,.CDCGBI,-0.002,0.0,195.2069,195.2069,114.0728,103.8585
20230925,.CDCGBI,-0.04,0.0,195.1665,195.1665,114.0031,103.8074
20230926,.CDCGBI,-0.099,-0.1,195.0671,195.0671,113.9234,103.7438
20230927,.CDCGBI,-0.016,0.0,195.0515,195.0515,113.9012,103.7256
20230928,.CDCGBI,0.0,0.0,195.1228,195.1228,113.934,103.7545
20231009,.CDCGBI,0.123,0.1,195.2459,195.2459,113.9825,103.7145
20231010,.CDCGBI,-0.083,0.0,195.1634,195.1634,113.9336,103.6603
20231011,.CDCGBI,-0.15,-0.1,195.0139,195.0139,113.8426,103.57
20231012,.CDCGBI,-0.115,-0.1,194.8988,194.8988,113.7563,103.4983
20231013,.CDCGBI,0.061,0.0,194.9601,194.9601,113.7799,103.5217
20231016,.CDCGBI,0.045,0.0,195.0046,195.0046,113.7396,103.5166
20231017,.CDCGBI,-0.026,0.0,194.9786,194.9786,113.6819,103.493
20231018,.CDCGBI,-0.075,0.0,194.9036,194.9036,113.633,103.4428
20231019,.CDCGBI,-0.141,-0.1,194.7626,194.7626,113.549,103.3571
20231020,.CDCGBI,-0.029,0.0,194.7337,194.7337,113.5301,103.3319
20231023,.CDCGBI,0.004,0.0,194.7377,194.7377,113.4946,103.305
20231024,.CDCGBI,-0.088,0.0,194.6501,194.6501,113.4156,103.2481
20231025,.CDCGBI,-0.015,0.0,194.6348,194.6348,113.4017,103.2302
20231026,.CDCGBI,0.047,0.0,194.6814,194.6814,113.4246,103.2456
20231027,.CDCGBI,0.011,0.0,194.6927,194.6927,113.3998,103.242
20231030,.CDCGBI,0.062,0.0,194.7545,194.7545,113.3966,103.2463
20231031,.CDCGBI,0.051,0.0,194.8053,194.8053,113.4227,103.2641
20231101,.CDCGBI,0.015,0.0,194.82,194.82,113.4118,103.2623
20231102,.CDCGBI,0.09,0.0,194.9098,194.9098,113.4609,103.301
20231103,.CDCGBI,0.033,0.0,194.9427,194.9427,113.4761,103.3089
20231106,.CDCGBI,0.098,0.1,195.0411,195.0411,113.5042,103.3329
20231107,.CDCGBI,0.035,0.0,195.0756,195.0756,113.5087,103.3418
20231108,.CDCGBI,0.033,0.0,195.109,195.109,113.5257,103.3501
20231109,.CDCGBI,0.047,0.0,195.1564,195.1564,113.5211,103.366
20231110,.CDCGBI,0.062,0.0,195.2183,195.2183,113.5188,103.3896
20231113,.CDCGBI,0.097,0.0,195.3157,195.3157,113.5401,103.413
20231114,.CDCGBI,0.14,0.1,195.4559,195.4559,113.619,103.4787
20231115,.CDCGBI,0.066,0.0,195.5221,195.5221,113.6427,103.5046
20231116,.CDCGBI,0.2,0.1,195.7223,195.7223,113.7514,103.6026
20231117,.CDCGBI,0.132,0.1,195.8546,195.8546,113.8235,103.6641
20231120,.CDCGBI,0.107,0.1,195.9618,195.9618,113.8282,103.6927
20231121,.CDCGBI,0.102,0.1,196.0635,196.0635,113.8852,103.7377
20231122,.CDCGBI,-0.002,0.0,196.0611,196.0611,113.8742,103.7268
20231123,.CDCGBI,-0.098,0.0,195.9628,195.9628,113.8011,103.6643
